article_id,row_index,curve_id,stressor_label,stressor_x,units_x,response_label,response_y,units_y,stressor_value,lower_limit,upper_limit,sd
98,4,c1,Temperature,13,°C,Mean System Capacity (%),100,% Capacity,,0,100,
98,5,c1,Temperature,14,°C,Mean System Capacity (%),100,% Capacity,,0,100,
98,6,c1,Temperature,15,°C,Mean System Capacity (%),80,% Capacity,,0,100,
98,7,c1,Temperature,16,°C,Mean System Capacity (%),40,% Capacity,,0,100,
98,8,c1,Temperature,17,°C,Mean System Capacity (%),10,% Capacity,,0,100,
98,9,c1,Temperature,17.5,°C,Mean System Capacity (%),0,% Capacity,,0,100,
98,10,c1,Temperature,18,°C,Mean System Capacity (%),0,% Capacity,,0,100,
98,11,c1,Temperature,19,°C,Mean System Capacity (%),0,% Capacity,,0,100,
98,12,c1,Temperature,20,°C,Mean System Capacity (%),0,% Capacity,,0,100,
99,1,c1,Substrate Fine Coverage (<0.85mm),6.5,Rank Score,Survivorship (%),99.5,% Survival,,0,100,
99,2,c1,Substrate Fine Coverage (<0.85mm),8,Rank Score,Survivorship (%),77.6,% Survival,,0,100,
99,3,c1,Substrate Fine Coverage (<0.85mm),10,Rank Score,Survivorship (%),59.4,% Survival,,0,100,
99,4,c1,Substrate Fine Coverage (<0.85mm),15,Rank Score,Survivorship (%),36.6,% Survival,,0,100,
99,5,c1,Substrate Fine Coverage (<0.85mm),20,Rank Score,Survivorship (%),25.9,% Survival,,0,100,
99,6,c1,Substrate Fine Coverage (<0.85mm),25,Rank Score,Survivorship (%),19.9,% Survival,,0,100,
99,7,c1,Substrate Fine Coverage (<0.85mm),30,Rank Score,Survivorship (%),16,% Survival,,0,100,
99,8,c1,Substrate Fine Coverage (<0.85mm),35,Rank Score,Survivorship (%),13.3,% Survival,,0,100,
99,9,c1,Substrate Fine Coverage (<0.85mm),40,Rank Score,Survivorship (%),11.3,% Survival,,0,100,
99,10,c1,Substrate Fine Coverage (<0.85mm),45,Rank Score,Survivorship (%),9.8,% Survival,,0,100,
99,11,c1,Substrate Fine Coverage (<0.85mm),50,Rank Score,Survivorship (%),8.7,% Survival,,0,100,
99,12,c1,Substrate Fine Coverage (<0.85mm),55,Rank Score,Survivorship (%),7.7,% Survival,,0,100,
100,1,c1,Substrate particles,0,% smaller than 6.35mm,Survival (%),97.13,% Survival,,97.13,97.13,
100,2,c1,Substrate particles,2.74,% smaller than 6.35mm,Survival (%),97.45,% Survival,,97.45,97.45,
100,3,c1,Substrate particles,6.86,% smaller than 6.35mm,Survival (%),97.45,% Survival,,97.45,97.45,
100,4,c1,Substrate particles,12.1,% smaller than 6.35mm,Survival (%),97.45,% Survival,,97.45,97.45,
100,5,c1,Substrate particles,15.09,% smaller than 6.35mm,Survival (%),96.82,% Survival,,96.82,96.82,
100,6,c1,Substrate particles,18.59,% smaller than 6.35mm,Survival (%),95.86,% Survival,,95.86,95.86,
100,7,c1,Substrate particles,21.95,% smaller than 6.35mm,Survival (%),94.27,% Survival,,94.27,94.27,
100,8,c1,Substrate particles,25.57,% smaller than 6.35mm,Survival (%),91.08,% Survival,,91.08,91.08,
100,9,c1,Substrate particles,28.94,% smaller than 6.35mm,Survival (%),85.99,% Survival,,85.99,85.99,
100,10,c1,Substrate particles,31.31,% smaller than 6.35mm,Survival (%),81.21,% Survival,,81.21,81.21,
100,11,c1,Substrate particles,33.43,% smaller than 6.35mm,Survival (%),75.16,% Survival,,75.16,75.16,
100,12,c1,Substrate particles,35.18,% smaller than 6.35mm,Survival (%),69.75,% Survival,,69.75,69.75,
100,13,c1,Substrate particles,36.8,% smaller than 6.35mm,Survival (%),64.01,% Survival,,64.01,64.01,
100,14,c1,Substrate particles,38.79,% smaller than 6.35mm,Survival (%),55.41,% Survival,,55.41,55.41,
100,15,c1,Substrate particles,40.17,% smaller than 6.35mm,Survival (%),48.41,% Survival,,48.41,48.41,
100,16,c1,Substrate particles,42.29,% smaller than 6.35mm,Survival (%),39.49,% Survival,,39.49,39.49,
100,17,c1,Substrate particles,44.91,% smaller than 6.35mm,Survival (%),29.3,% Survival,,29.3,29.3,
100,18,c1,Substrate particles,48.02,% smaller than 6.35mm,Survival (%),18.47,% Survival,,18.47,18.47,
100,19,c1,Substrate particles,50.64,% smaller than 6.35mm,Survival (%),12.1,% Survival,,12.1,12.1,
100,20,c1,Substrate particles,53.51,% smaller than 6.35mm,Survival (%),7.01,% Survival,,7.01,7.01,
100,21,c1,Substrate particles,56.26,% smaller than 6.35mm,Survival (%),3.82,% Survival,,3.82,3.82,
100,22,c1,Substrate particles,58.25,% smaller than 6.35mm,Survival (%),2.87,% Survival,,2.87,2.87,
100,23,c1,Substrate particles,59.88,% smaller than 6.35mm,Survival (%),2.55,% Survival,,2.55,2.55,
100,24,c1,Substrate particles,59.88,% smaller than 6.35mm,Survival (%),2.55,% Survival,,2.55,2.55,
101,1,c1,Substrate particles,0,% smaller than 6.35mm,Survival (%),94.66,% Survival,,94.66,94.66,0
101,2,c1,Substrate particles,3.46,% smaller than 6.35mm,Survival (%),93.95,% Survival,,93.95,93.95,0.71
101,3,c1,Substrate particles,7.21,% smaller than 6.35mm,Survival (%),93.24,% Survival,,93.24,93.24,6.41
101,4,c1,Substrate particles,11.92,% smaller than 6.35mm,Survival (%),91.81,% Survival,,91.81,91.81,4.98
101,5,c1,Substrate particles,15.24,% smaller than 6.35mm,Survival (%),90.39,% Survival,,90.39,90.39,11.03
101,6,c1,Substrate particles,22.59,% smaller than 6.35mm,Survival (%),85.05,% Survival,,85.05,85.05,15.66
101,7,c1,Substrate particles,27.3,% smaller than 6.35mm,Survival (%),79.36,% Survival,,79.36,79.36,21
101,8,c1,Substrate particles,31.32,% smaller than 6.35mm,Survival (%),71.53,% Survival,,71.53,71.53,13.17
101,9,c1,Substrate particles,35.47,% smaller than 6.35mm,Survival (%),61.57,% Survival,,61.57,61.57,16.73
101,10,c1,Substrate particles,39.91,% smaller than 6.35mm,Survival (%),47.33,% Survival,,47.33,47.33,27.76
101,11,c1,Substrate particles,43.23,% smaller than 6.35mm,Survival (%),36.65,% Survival,,36.65,36.65,17.08
101,12,c1,Substrate particles,46.7,% smaller than 6.35mm,Survival (%),27.4,% Survival,,27.4,27.4,18.15
101,13,c1,Substrate particles,50.3,% smaller than 6.35mm,Survival (%),18.51,% Survival,,18.51,18.51,9.25
101,14,c1,Substrate particles,54.87,% smaller than 6.35mm,Survival (%),10.68,% Survival,,10.68,10.68,5.34
101,15,c1,Substrate particles,59.86,% smaller than 6.35mm,Survival (%),6.41,% Survival,,6.41,6.41,0
102,1,c1,Temperature,8,°C,Growth Rate (%),1.1969,% Growth Rate,,0.64,1.77,0
102,2,c1,Temperature,9,°C,Growth Rate (%),1.5549,% Growth Rate,,1.02,2.09,0.16
102,3,c1,Temperature,10,°C,Growth Rate (%),1.8433,% Growth Rate,,1.29,2.45,0.28
102,4,c1,Temperature,11,°C,Growth Rate (%),2.0621,% Growth Rate,,1.52,2.58,0.22
102,5,c1,Temperature,12,°C,Growth Rate (%),2.2113,% Growth Rate,,1.66,2.76,0.23
102,6,c1,Temperature,13,°C,Growth Rate (%),2.2909,% Growth Rate,,1.76,2.83,0.21
102,7,c1,Temperature,14,°C,Growth Rate (%),2.3009,% Growth Rate,,1.76,2.84,0.21
102,8,c1,Temperature,15,°C,Growth Rate (%),2.2413,% Growth Rate,,1.73,2.78,0.22
102,9,c1,Temperature,16,°C,Growth Rate (%),2.1121,% Growth Rate,,1.61,2.65,0.13
102,10,c1,Temperature,17,°C,Growth Rate (%),1.9133,% Growth Rate,,1.4,2.44,0.18
102,11,c1,Temperature,18,°C,Growth Rate (%),1.6449,% Growth Rate,,1.13,2.24,0.16
102,12,c1,Temperature,19,°C,Growth Rate (%),1.3069,% Growth Rate,,0.76,1.88,0.14
102,13,c1,Temperature,20,°C,Growth Rate (%),0.8993,% Growth Rate,,0.35,1.49,0
103,1,c1,Temperature,8,°C,Growth Rate (%),1.7349,% Growth Rate,,0.95,2.5,0.35
103,2,c1,Temperature,9,°C,Growth Rate (%),1.8922,% Growth Rate,,1.1,2.63,0.36
103,3,c1,Temperature,10,°C,Growth Rate (%),2.0149,% Growth Rate,,1.22,2.81,0.3
103,4,c1,Temperature,11,°C,Growth Rate (%),2.103,% Growth Rate,,1.34,2.85,0.25
103,5,c1,Temperature,12,°C,Growth Rate (%),2.1565,% Growth Rate,,1.42,2.91,0.25
103,6,c1,Temperature,13,°C,Growth Rate (%),2.1754,% Growth Rate,,1.44,2.91,0.26
103,7,c1,Temperature,14,°C,Growth Rate (%),2.1597,% Growth Rate,,1.43,2.91,0.23
103,8,c1,Temperature,15,°C,Growth Rate (%),2.1094,% Growth Rate,,1.4,2.85,0.2
103,9,c1,Temperature,16,°C,Growth Rate (%),2.0245,% Growth Rate,,1.29,2.76,0.24
103,10,c1,Temperature,17,°C,Growth Rate (%),1.905,% Growth Rate,,1.23,2.67,0.23
103,11,c1,Temperature,18,°C,Growth Rate (%),1.7509,% Growth Rate,,1,2.42,0.3
103,12,c1,Temperature,19,°C,Growth Rate (%),1.5622,% Growth Rate,,0.87,2.28,0.21
103,13,c1,Temperature,20,°C,Growth Rate (%),1.3389,% Growth Rate,,0.65,2.14,0.35
103,14,c1,Temperature,21,°C,Growth Rate (%),1.081,% Growth Rate,,0.34,1.9,0.28
103,15,c1,Temperature,22,°C,Growth Rate (%),0.7885,% Growth Rate,,0.04,1.61,0.4
103,16,c1,Temperature,23,°C,Growth Rate (%),0.4614,% Growth Rate,,0.48,1.29,0.41
103,17,c1,Temperature,24,°C,Growth Rate (%),0.0997,% Growth Rate,,0.13,0.87,0.32
104,1,c1,Temperature,8,°C,Survival (%),97.8846,% Survival,,76.6,100,3.65
104,2,c1,Temperature,9,°C,Survival (%),97.8846,% Survival,,76.6,100,4
104,3,c1,Temperature,10,°C,Survival (%),97.8846,% Survival,,76.96,100,3.65
104,4,c1,Temperature,11,°C,Survival (%),97.8846,% Survival,,76.96,100,3.29
104,5,c1,Temperature,12,°C,Survival (%),97.8846,% Survival,,76.25,100,2.94
104,6,c1,Temperature,13,°C,Survival (%),97.8846,% Survival,,76.25,100,3.29
104,7,c1,Temperature,14,°C,Survival (%),97.8846,% Survival,,76.25,100,3.65
104,8,c1,Temperature,15,°C,Survival (%),97.8846,% Survival,,76.25,100,4
104,9,c1,Temperature,16,°C,Survival (%),97.88459,% Survival,,76.6,100,3.65
104,10,c1,Temperature,17,°C,Survival (%),97.88455,% Survival,,76.6,100,2.94
104,11,c1,Temperature,18,°C,Survival (%),97.88428,% Survival,,76.6,100,2.94
104,12,c1,Temperature,19,°C,Survival (%),97.88224,% Survival,,76.6,100,2.94
104,13,c1,Temperature,20,°C,Survival (%),97.86742,% Survival,,76.6,100,2.94
104,14,c1,Temperature,21,°C,Survival (%),97.759415,% Survival,,76.6,100,2.94
104,15,c1,Temperature,22,°C,Survival (%),96.97891,% Survival,,75.89,100,3.29
104,16,c1,Temperature,23,°C,Survival (%),91.64302,% Survival,,73.4,100,5.43
104,17,c1,Temperature,24,°C,Survival (%),65.40055,% Survival,,39.95,93.46,11.12
104,18,c1,Temperature,25,°C,Survival (%),21.176668,% Survival,,0,51.82,8.27
104,19,c1,Temperature,26,°C,Survival (%),3.570271,% Survival,,4,27.62,2.94
104,20,c1,Temperature,27,°C,Survival (%),0.50547016,% Survival,,0.44,21.57,0.09
104,21,c1,Temperature,28,°C,Survival (%),0.06962114,% Survival,,0,21.22,0.8
105,1,c1,Temperature,8,°C,Survival (%),99.0768,% Survival,,63.75,99.96,5.8
105,2,c1,Temperature,9,°C,Survival (%),99.0768,% Survival,,63.75,99.96,5.8
105,3,c1,Temperature,10,°C,Survival (%),99.07678,% Survival,,63.75,99.96,5.8
105,4,c1,Temperature,11,°C,Survival (%),99.07672,% Survival,,63.75,99.96,6.16
105,5,c1,Temperature,12,°C,Survival (%),99.07639,% Survival,,63.75,99.96,6.52
105,6,c1,Temperature,13,°C,Survival (%),99.07472,% Survival,,63.75,100,6.52
105,7,c1,Temperature,14,°C,Survival (%),99.06623,% Survival,,63.75,100,7.23
105,8,c1,Temperature,15,°C,Survival (%),99.023094,% Survival,,63.75,100,7.23
105,9,c1,Temperature,16,°C,Survival (%),98.80446,% Survival,,63.75,100,6.88
105,10,c1,Temperature,17,°C,Survival (%),97.70805,% Survival,,63.39,100,6.88
105,11,c1,Temperature,18,°C,Survival (%),92.49185,% Survival,,55.89,97.46,12.59
105,12,c1,Temperature,19,°C,Survival (%),72.75273,% Survival,,15.54,94.24,18.3
105,13,c1,Temperature,20,°C,Survival (%),34.899677,% Survival,,0.54,66.03,2.23
105,14,c1,Temperature,21,°C,Survival (%),9.576574,% Survival,,0,44.96,1.16
105,15,c1,Temperature,22,°C,Survival (%),2.042934,% Survival,,0,38.53,0.09
105,16,c1,Temperature,23,°C,Survival (%),0.40874502,% Survival,,0,33.88,0.98
105,17,c1,Temperature,24,°C,Survival (%),0.08069357,% Survival,,0,33.88,2.59
105,18,c1,Temperature,25,°C,Survival (%),0.015887957,% Survival,,0,33.53,2.59
105,19,c1,Temperature,26,°C,Survival (%),0.003126576,% Survival,,0,33.88,2.59
105,20,c1,Temperature,27,°C,Survival (%),0.00061521,% Survival,,0,33.88,3.66
105,21,c1,Temperature,28,°C,Survival (%),0.00012105,% Survival,,0,34.6,3.66
106,1,c1,Turbidity (by riffle depth 0.1m),0,NTU,Density,1,Scaler,,1,1,
106,2,c1,Turbidity (by riffle depth 0.1m),10.32,NTU,Density,0.95,Scaler,,0.95,0.95,
106,3,c1,Turbidity (by riffle depth 0.1m),19,NTU,Density,0.9,Scaler,,0.9,0.9,
106,4,c1,Turbidity (by riffle depth 0.1m),36.38,NTU,Density,0.82,Scaler,,0.82,0.82,
106,5,c1,Turbidity (by riffle depth 0.1m),52.49,NTU,Density,0.75,Scaler,,0.75,0.75,
106,6,c1,Turbidity (by riffle depth 0.1m),67.15,NTU,Density,0.69,Scaler,,0.69,0.69,
106,7,c1,Turbidity (by riffle depth 0.1m),80,NTU,Density,0.64,Scaler,,0.64,0.64,
107,1,c1,Turbidity (by riffle depth 0.3m),0,NTU,Density,1,Scaler,,0,1,
107,2,c1,Turbidity (by riffle depth 0.3m),7.78,NTU,Density,0.88,Scaler,,0,1,
107,3,c1,Turbidity (by riffle depth 0.3m),13.94,NTU,Density,0.8,Scaler,,0,1,
107,4,c1,Turbidity (by riffle depth 0.3m),20.27,NTU,Density,0.72,Scaler,,0,1,
107,5,c1,Turbidity (by riffle depth 0.3m),28.6,NTU,Density,0.62,Scaler,,0,1,
107,6,c1,Turbidity (by riffle depth 0.3m),37.83,NTU,Density,0.53,Scaler,,0,1,
107,7,c1,Turbidity (by riffle depth 0.3m),44.34,NTU,Density,0.48,Scaler,,0,1,
107,8,c1,Turbidity (by riffle depth 0.3m),51.58,NTU,Density,0.42,Scaler,,0,1,
107,9,c1,Turbidity (by riffle depth 0.3m),60.27,NTU,Density,0.37,Scaler,,0,1,
107,10,c1,Turbidity (by riffle depth 0.3m),68.05,NTU,Density,0.32,Scaler,,0,1,
107,11,c1,Turbidity (by riffle depth 0.3m),74.93,NTU,Density,0.29,Scaler,,0,1,
107,12,c1,Turbidity (by riffle depth 0.3m),80,NTU,Density,0.27,Scaler,,0,1,
108,1,c1,Turbidity (by riffle depth 0.5m),0,NTU,Density,1,Scaler,,0,1,
108,2,c1,Turbidity (by riffle depth 0.5m),4.52,NTU,Density,0.88,Scaler,,0,1,
108,3,c1,Turbidity (by riffle depth 0.5m),10.32,NTU,Density,0.75,Scaler,,0,1,
108,4,c1,Turbidity (by riffle depth 0.5m),17.01,NTU,Density,0.63,Scaler,,0,1,
108,5,c1,Turbidity (by riffle depth 0.5m),23.71,NTU,Density,0.52,Scaler,,0,1,
108,6,c1,Turbidity (by riffle depth 0.5m),30.23,NTU,Density,0.43,Scaler,,0,1,
108,7,c1,Turbidity (by riffle depth 0.5m),38.19,NTU,Density,0.35,Scaler,,0,1,
108,8,c1,Turbidity (by riffle depth 0.5m),46.88,NTU,Density,0.27,Scaler,,0,1,
108,9,c1,Turbidity (by riffle depth 0.5m),56.29,NTU,Density,0.21,Scaler,,0,1,
108,10,c1,Turbidity (by riffle depth 0.5m),65.7,NTU,Density,0.16,Scaler,,0,1,
108,11,c1,Turbidity (by riffle depth 0.5m),74.93,NTU,Density,0.12,Scaler,,0,1,
108,12,c1,Turbidity (by riffle depth 0.5m),80,NTU,Density,0.11,Scaler,,0,1,
109,1,c1,Flow Withdrawal (February and August),0,%,Mean System Capacity (%),100,% Capacity,February,0,100,
109,2,c1,Flow Withdrawal (February and August),10,%,Mean System Capacity (%),90,% Capacity,February,0,100,
109,3,c1,Flow Withdrawal (February and August),20,%,Mean System Capacity (%),80,% Capacity,February,0,100,
109,4,c1,Flow Withdrawal (February and August),30,%,Mean System Capacity (%),70,% Capacity,February,0,100,
109,5,c1,Flow Withdrawal (February and August),40,%,Mean System Capacity (%),60,% Capacity,February,0,100,
109,6,c1,Flow Withdrawal (February and August),50,%,Mean System Capacity (%),50,% Capacity,February,0,100,
109,7,c1,Flow Withdrawal (February and August),60,%,Mean System Capacity (%),40,% Capacity,February,0,100,
109,8,c1,Flow Withdrawal (February and August),70,%,Mean System Capacity (%),30,% Capacity,February,0,100,
109,9,c1,Flow Withdrawal (February and August),80,%,Mean System Capacity (%),20,% Capacity,February,0,100,
109,10,c1,Flow Withdrawal (February and August),90,%,Mean System Capacity (%),10,% Capacity,February,0,100,
109,11,c1,Flow Withdrawal (February and August),100,%,Mean System Capacity (%),0,% Capacity,February,0,100,
109,12,c2,Flow Withdrawal (February and August),0,%,Mean System Capacity (%),100,% Capacity,August,0,100,
109,13,c2,Flow Withdrawal (February and August),10,%,Mean System Capacity (%),96,% Capacity,August,0,100,
109,14,c2,Flow Withdrawal (February and August),20,%,Mean System Capacity (%),90,% Capacity,August,0,100,
109,15,c2,Flow Withdrawal (February and August),30,%,Mean System Capacity (%),82,% Capacity,August,0,100,
109,16,c2,Flow Withdrawal (February and August),40,%,Mean System Capacity (%),74,% Capacity,August,0,100,
109,17,c2,Flow Withdrawal (February and August),50,%,Mean System Capacity (%),64,% Capacity,August,0,100,
109,18,c2,Flow Withdrawal (February and August),60,%,Mean System Capacity (%),54,% Capacity,August,0,100,
109,19,c2,Flow Withdrawal (February and August),70,%,Mean System Capacity (%),40,% Capacity,August,0,100,
109,20,c2,Flow Withdrawal (February and August),80,%,Mean System Capacity (%),28,% Capacity,August,0,100,
109,21,c2,Flow Withdrawal (February and August),90,%,Mean System Capacity (%),13.6,% Capacity,August,0,100,
109,22,c2,Flow Withdrawal (February and August),100,%,Mean System Capacity (%),0,% Capacity,August,0,100,
110,1,c1,Whirling Disease Risk Factor,0,Unitless,Mean System Capacity (%),100,% Capacity,,0,100,
110,2,c1,Whirling Disease Risk Factor,1,Unitless,Mean System Capacity (%),80,% Capacity,,0,100,
110,3,c1,Whirling Disease Risk Factor,2,Unitless,Mean System Capacity (%),60,% Capacity,,0,100,
110,4,c1,Whirling Disease Risk Factor,3,Unitless,Mean System Capacity (%),40,% Capacity,,0,100,
110,5,c1,Whirling Disease Risk Factor,4,Unitless,Mean System Capacity (%),20,% Capacity,,0,100,
110,6,c1,Whirling Disease Risk Factor,5,Unitless,Mean System Capacity (%),0,% Capacity,,0,100,
111,1,c1,Substrate in Cobble (%),0,%,Density,0.2,Scaler,,0,1,
111,2,c1,Substrate in Cobble (%),0.15,%,Density,1,Scaler,,0,1,
111,3,c1,Substrate in Cobble (%),1,%,Density,1,Scaler,,0,1,
112,1,c1,Wood Cover,1,Wood Complexity Rating,Density,0.32065216,Scaler,,0,1,
112,2,c1,Wood Cover,4,Wood Complexity Rating,Density,1,Scaler,,0,1,
112,3,c1,Wood Cover,5,Wood Complexity Rating,Density,1,Scaler,,0,1,
